"pathway","label","padj","enrichment score"
"REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING","coculture","0.000830477823099714","-0.990610328638498"
"REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION","coculture","0.000830477823099714","-0.990610328638498"
"REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING","coculture","0.000830477823099714","-0.990610328638498"
"REACTOME_INTERLEUKIN_17_SIGNALING","coculture","0.000830477823099714","-0.990610328638498"
"REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES","coculture","0.000830477823099714","-0.990610328638498"
"REACTOME_NPAS4_REGULATES_EXPRESSION_OF_TARGET_GENES","coculture","0.000830477823099714","-0.990610328638498"
"REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE","coculture","0.000830477823099714","-0.990610328638498"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4","coculture","0.000830477823099714","-0.990610328638498"
"SA_B_CELL_RECEPTOR_COMPLEXES","coculture","0.000830477823099714","-0.990610328638498"
"SCHRAETS_MLL_TARGETS_UP","coculture","0.000830477823099714","-0.990610328638498"
"SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_DN","coculture","0.000830477823099714","-0.990610328638498"
"TURJANSKI_MAPK11_TARGETS","coculture","0.000830477823099714","-0.990610328638498"
"TURJANSKI_MAPK14_TARGETS","coculture","0.000830477823099714","-0.990610328638498"
"WP_APOPTOSIS_MODULATION_AND_SIGNALING","coculture","0.000830477823099714","-0.990610328638498"
"WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS","coculture","0.000830477823099714","-0.990610328638498"
"WP_ESTROGEN_SIGNALING_PATHWAY","coculture","0.000830477823099714","-0.990610328638498"
"WP_GALANIN_RECEPTOR_PATHWAY","coculture","0.000830477823099714","-0.990610328638498"
"WP_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING","coculture","0.000830477823099714","-0.990610328638498"
"WP_INTERLEUKIN_1_IL_1_STRUCTURAL_PATHWAY","coculture","0.000830477823099714","-0.990610328638498"
"WP_MELANOMA","coculture","0.000830477823099714","-0.990610328638498"
"WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT","coculture","0.000830477823099714","-0.990610328638498"
"WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER","coculture","0.000830477823099714","-0.990610328638498"
"WP_NEUROINFLAMMATION","coculture","0.000830477823099714","-0.990610328638498"
"WP_NEUROINFLAMMATION_AND_GLUTAMATERGIC_SIGNALING","coculture","0.000830477823099714","-0.990610328638498"
"WP_PDGF_PATHWAY","coculture","0.000830477823099714","-0.990610328638498"
"WP_PHOTODYNAMIC_THERAPY_INDUCED_NFE2L2_NRF2_SURVIVAL_SIGNALING","coculture","0.000830477823099714","-0.990610328638498"
"WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART","coculture","0.000830477823099714","-0.990610328638498"
"WP_QUERCETIN_AND_NF_KB_AP_1_INDUCED_APOPTOSIS","coculture","0.000830477823099714","-0.990610328638498"
"WP_RANKL_RANK_SIGNALING_PATHWAY","coculture","0.000830477823099714","-0.990610328638498"
"WP_SEROTONIN_AND_ANXIETY","coculture","0.000830477823099714","-0.990610328638498"
"WP_SEROTONIN_AND_ANXIETY_RELATED_EVENTS","coculture","0.000830477823099714","-0.990610328638498"
"WP_SEROTONIN_HTR1_GROUP_AND_FOS_PATHWAY","coculture","0.000830477823099714","-0.990610328638498"
"WP_SLEEP_REGULATION","coculture","0.000830477823099714","-0.990610328638498"
"WP_TGF_BETA_RECEPTOR_SIGNALING","coculture","0.000830477823099714","-0.990610328638498"
"WP_TGF_BETA_RECEPTOR_SIGNALING_IN_SKELETAL_DYSPLASIAS","coculture","0.000830477823099714","-0.990610328638498"
"WP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","coculture","0.000830477823099714","-0.990610328638498"
"WP_T_CELL_ACTIVATION_SARS_COV_2","coculture","0.000830477823099714","-0.990610328638498"
"WP_T_CELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION","coculture","0.000830477823099714","-0.990610328638498"
"WP_T_CELL_RECEPTOR_SIGNALING_PATHWAY","coculture","0.000830477823099714","-0.990610328638498"
"ZAIDI_OSTEOBLAST_TRANSCRIPTION_FACTORS","coculture","0.000830477823099714","-0.990610328638498"
"MANNE_COVID19_ICU_VS_HEALTHY_DONOR_PLATELETS_UP","coculture","0.00240324211610512","-0.830097087378641"
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP","coculture","0.00654261627323138","0.938775365419353"
"CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP","coculture","0.00968724531181361","-0.976415094339623"
"WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3","coculture","0.00968724531181361","-0.976415094339623"
"WP_ROLE_OF_HYPOXIA_ANGIOGENESIS_AND_FGF_PATHWAY_IN_OA_CHONDROCYTE_HYPERTROPHY","coculture","0.00968724531181361","-0.976415094339623"
"BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_UP","coculture","0.0127393575796412","0.95533106551397"
"NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_DN","coculture","0.0145010586758142","-0.971698113207547"
"ZWANG_EGF_INTERVAL_DN","coculture","0.0183152322926317","0.999999999999999"
"HARRIS_HYPOXIA","coculture","0.0310676367581374","0.99523809287866"
"DELYS_THYROID_CANCER_DN","coculture","0.0328830888319279","-0.797101449275362"
"ZWANG_CLASS_3_TRANSIENTLY_INDUCED_BY_EGF","coculture","0.0328830888319279","0.99523786708653"
"BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_TRANS","coculture","0.0337506815936255","0.894622438417542"
"GERY_CEBP_TARGETS","coculture","0.0390244829058767","0.995202578090608"
"BIOCARTA_PRION_PATHWAY","coculture","0.0401697336002256","-0.985915492957746"
"WP_GASTRIN_SIGNALING_PATHWAY","coculture","0.0555300137010243","0.99034090942545"
"KAAB_FAILED_HEART_VENTRICLE_DN","coculture","0.0685723603284343","-0.89047619047619"
"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP","coculture","0.0730749079978109","0.875417618863789"
"TSAI_RESPONSE_TO_RADIATION_THERAPY","coculture","0.0915368984672699","-0.880952380952381"
"AUNG_GASTRIC_CANCER","coculture","0.0995736850729024","-0.981220657276995"
"BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_B","coculture","0.109451372742084","0.995260435355543"
"HUANG_GATA2_TARGETS_DN","coculture","0.115426071620992","0.995258032754392"
"HECKER_IFNB1_TARGETS","coculture","0.129954076789226","0.890727423604702"
"CAFFAREL_RESPONSE_TO_THC_UP","coculture","0.140672273439229","0.995171926563709"
"SEMENZA_HIF1_TARGETS","coculture","0.143616669060372","0.99528301662004"
"BROWNE_HCMV_INFECTION_4HR_UP","coculture","0.154074959447","0.995055964463585"
"REACTOME_RND1_GTPASE_CYCLE","coculture","0.156657427642839","0.995283010899937"
"XIE_ST_HSC_S1PR3_OE_UP","coculture","0.156657427642839","0.885601397700592"
"BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_DN","coculture","0.161945692778829","-0.952830188679245"
"LEE_LIVER_CANCER_DENA_UP","coculture","0.161945692778829","-0.952830188679245"
"PID_HDAC_CLASSII_PATHWAY","coculture","0.1660667215367","0.985013499929283"
"AMIT_SERUM_RESPONSE_40_MCF10A","coculture","0.166771280552883","-0.857142857142857"
"BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS","coculture","0.178651064203528","-0.719806763285024"
"BROWNE_HCMV_INFECTION_16HR_UP","coculture","0.179929932733089","0.98318238811945"
"PID_ERBB1_DOWNSTREAM_PATHWAY","coculture","0.179929932733089","-0.852380952380952"
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_8","coculture","0.189895152145161","0.995194290069392"
"HAMAI_APOPTOSIS_VIA_TRAIL_DN","coculture","0.19904675569317","0.974814307028783"
"BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_UP","coculture","0.199880527541927","0.890392695218736"
"KIM_WT1_TARGETS_12HR_DN","coculture","0.214520255937633","0.896225130450284"
"NAGASHIMA_EGF_SIGNALING_UP","coculture","0.214520255937633","-0.754807692307692"
"WP_FERROPTOSIS","coculture","0.231945558901208","0.991158195500468"
"PID_AR_TF_PATHWAY","coculture","0.236646609282087","0.990351909714163"
"ZHAN_MULTIPLE_MYELOMA_LB_DN","coculture","0.239809104928571","-0.890995260663507"
"KOYAMA_SEMA3B_TARGETS_UP","coculture","0.241361185522888","0.989464575217825"
"HATADA_METHYLATED_IN_LUNG_CANCER_UP","coculture","0.248644448236464","0.990566035371442"
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS","coculture","0.248644448236464","0.990565971659374"
"REACTOME_PTEN_REGULATION","coculture","0.248644448236464","0.990565971659374"
"REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION","coculture","0.248644448236464","0.990565971659374"
"WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_MAPK_SIGNALING","coculture","0.248644448236464","-0.886255924170616"
"APPIERTO_RESPONSE_TO_FENRETINIDE_UP","coculture","0.255325543590678","0.995305164319249"
"BIOCARTA_EEA1_PATHWAY","coculture","0.255325543590678","0.995305164319249"
"COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_DN","coculture","0.255325543590678","0.995305164319249"
"DEMAGALHAES_AGING_DN","coculture","0.255325543590678","0.995305164319249"
"EHRLICH_ICF_SYNDROM_DN","coculture","0.255325543590678","0.995305164319249"
"HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_DN","coculture","0.255325543590678","0.995305164319249"
"HOWLIN_CITED1_TARGETS_1_DN","coculture","0.255325543590678","0.995305164319249"
"KEGG_ENDOCYTOSIS","coculture","0.255325543590678","0.995305164319249"
"KEGG_HEMATOPOIETIC_CELL_LINEAGE","coculture","0.255325543590678","0.995305164319249"
"KEGG_MEDICUS_REFERENCE_FE_TF_TRANSPORT","coculture","0.255325543590678","0.995305164319249"
"LEE_CALORIE_RESTRICTION_NEOCORTEX_DN","coculture","0.255325543590678","0.995305164319249"
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_7","coculture","0.255325543590678","0.995305164319249"
"ONDER_CDH1_SIGNALING_VIA_CTNNB1","coculture","0.255325543590678","0.995305164319249"
"PODAR_RESPONSE_TO_ADAPHOSTIN_DN","coculture","0.255325543590678","0.995305164319249"
"REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS","coculture","0.255325543590678","0.995305164319249"
"REACTOME_CDC42_GTPASE_CYCLE","coculture","0.255325543590678","0.995305164319249"
"REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS","coculture","0.255325543590678","0.995305164319249"
"REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS","coculture","0.255325543590678","0.995305164319249"
"REACTOME_IRON_UPTAKE_AND_TRANSPORT","coculture","0.255325543590678","0.995305164319249"
"REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION","coculture","0.255325543590678","0.990477006773027"
"REACTOME_RAC1_GTPASE_CYCLE","coculture","0.255325543590678","0.995305164319249"
"REACTOME_RAC2_GTPASE_CYCLE","coculture","0.255325543590678","0.995305164319249"
"REACTOME_RAC3_GTPASE_CYCLE","coculture","0.255325543590678","0.995305164319249"
"REACTOME_RHOG_GTPASE_CYCLE","coculture","0.255325543590678","0.995305164319249"
"REACTOME_RHOH_GTPASE_CYCLE","coculture","0.255325543590678","0.995305164319249"
"REACTOME_RHOJ_GTPASE_CYCLE","coculture","0.255325543590678","0.995305164319249"
"REACTOME_RHOQ_GTPASE_CYCLE","coculture","0.255325543590678","0.995305164319249"
"REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER","coculture","0.255325543590678","0.990477006773027"
"REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING","coculture","0.255325543590678","0.995305164319249"
"REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING","coculture","0.255325543590678","0.995305164319249"
"STARK_HYPPOCAMPUS_22Q11_DELETION_UP","coculture","0.255325543590678","0.995305164319249"
"TERAMOTO_OPN_TARGETS_CLUSTER_1","coculture","0.255325543590678","0.995305164319249"
"WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS","coculture","0.255325543590678","0.987270490043875"
"WP_IRON_METABOLISM_DISORDERS","coculture","0.255325543590678","0.995305164319249"
"WP_IRON_METABOLISM_IN_PLACENTA","coculture","0.255325543590678","0.995305164319249"
"WP_NEURAL_CREST_DIFFERENTIATION","coculture","0.255325543590678","0.990477006773027"
"YOSHIMURA_MAPK8_TARGETS_UP","coculture","0.255325543590678","0.821943523510721"
"BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_UP","coculture","0.259068124350769","0.93713086447685"
"CHASSOT_SKIN_WOUND","coculture","0.259068124350769","-0.876777251184834"
"REACTOME_NGF_STIMULATED_TRANSCRIPTION","coculture","0.259068124350769","-0.876777251184834"
"REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION","coculture","0.259068124350769","-0.876777251184834"
"REACTOME_SIGNALING_BY_NTRKS","coculture","0.259068124350769","-0.876777251184834"
"PID_HDAC_CLASSI_PATHWAY","coculture","0.275457910579127","0.985226199138857"
"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP","coculture","0.291550398186594","0.89296191876304"
"HOLLMANN_APOPTOSIS_VIA_CD40_DN","coculture","0.302680801805408","0.955813535073308"
"WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_UP","coculture","0.314370457488292","0.984196536506131"
"STAMBOLSKY_TARGETS_OF_MUTATED_TP53_DN","coculture","0.318409597371979","-0.80952380952381"
"ZHU_CMV_8_HR_UP","coculture","0.318409597371979","-0.80952380952381"
"IVANOVA_HEMATOPOIESIS_LATE_PROGENITOR","coculture","0.32829766527733","0.894315395998048"
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP","coculture","0.336195096370999","0.844620799761446"
"KRASNOSELSKAYA_ILF3_TARGETS_UP","coculture","0.372173377503768","-0.716346153846154"
"GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_UP","coculture","0.406383508318067","0.945975817525045"
"BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP","coculture","0.408742887460026","0.891865805999151"
"KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS","coculture","0.410661443370436","0.976415094339623"
"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_UP","coculture","0.419492616278594","-0.785714285714286"
"BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP","coculture","0.419492616278594","-0.785714285714286"
"CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP","coculture","0.419492616278594","-0.853080568720379"
"CHEN_HOXA5_TARGETS_9HR_UP","coculture","0.419492616278594","-0.785714285714286"
"CROONQUIST_STROMAL_STIMULATION_UP","coculture","0.419492616278594","-0.785714285714286"
"HELLER_HDAC_TARGETS_UP","coculture","0.419492616278594","0.887877333463075"
"HELLER_SILENCED_BY_METHYLATION_UP","coculture","0.419492616278594","0.908363202278136"
"HESS_TARGETS_OF_HOXA9_AND_MEIS1_DN","coculture","0.419492616278594","-0.853080568720379"
"LIU_VAV3_PROSTATE_CARCINOGENESIS_DN","coculture","0.419492616278594","0.990610328638498"
"MOOTHA_HUMAN_MITODB_6_2002","coculture","0.419492616278594","0.82032667580691"
"PHONG_TNF_TARGETS_UP","coculture","0.419492616278594","-0.785714285714286"
"RASHI_RESPONSE_TO_IONIZING_RADIATION_1","coculture","0.419492616278594","-0.785714285714286"
"REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN","coculture","0.419492616278594","0.957003164898811"
"REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE","coculture","0.419492616278594","0.957003164898811"
"REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY","coculture","0.419492616278594","0.990610328638498"
"REACTOME_RHOB_GTPASE_CYCLE","coculture","0.419492616278594","0.974931745526059"
"REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS","coculture","0.419492616278594","0.990610328638498"
"SAKAI_TUMOR_INFILTRATING_MONOCYTES_UP","coculture","0.419492616278594","0.990610328638498"
"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM6","coculture","0.419492616278594","0.990610328638498"
"SMID_BREAST_CANCER_LUMINAL_A_UP","coculture","0.419492616278594","-0.853080568720379"
"WP_CARDIAC_HYPERTROPHIC_RESPONSE","coculture","0.419492616278594","0.990610328638498"
"WP_INITIATION_OF_TRANSCRIPTION_AND_TRANSLATION_ELONGATION_AT_THE_HIV_1_LTR","coculture","0.419492616278594","0.990610328638498"
"WP_MICRORNAS_IN_CARDIOMYOCYTE_HYPERTROPHY","coculture","0.419492616278594","0.990610328638498"
"XU_AKT1_TARGETS_6HR","coculture","0.419492616278594","-0.712918660287081"
"BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_UP","coculture","0.421683513343867","0.887475438820643"
"WP_ONCOSTATIN_M_SIGNALING_PATHWAY","coculture","0.450613084694566","-0.848341232227488"
"BENPORATH_MYC_MAX_TARGETS","coculture","0.452905541694738","0.741951146471093"
"RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP","coculture","0.452905541694738","0.970950416879895"
"BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A","coculture","0.479287234087199","0.837840367179007"
"BURTON_ADIPOGENESIS_9","coculture","0.488830614466601","-0.910377358490566"
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_11","coculture","0.504880415028854","0.945867714333898"
"REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM","coculture","0.506250578043626","0.985915492957746"
"REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM","coculture","0.506250578043626","0.985915492957746"
"REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM","coculture","0.506250578043626","0.985915492957746"
"REACTOME_TRANSPORT_OF_RCBL_WITHIN_THE_BODY","coculture","0.506250578043626","0.985915492957746"
"WP_VITAMIN_B12_DISORDERS","coculture","0.506250578043626","0.985915492957746"
"HOLLMANN_APOPTOSIS_VIA_CD40_UP","coculture","0.507432473261224","0.923729853736515"
"MANNE_COVID19_NONICU_VS_HEALTHY_DONOR_PLATELETS_UP","coculture","0.511897764134718","0.779877751534711"
"NUYTTEN_EZH2_TARGETS_UP","coculture","0.511897764134718","0.833471883105813"
"REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT","coculture","0.511897764134718","0.966814917874981"
"REACTOME_PROTEIN_LOCALIZATION","coculture","0.511897764134718","0.966814917874981"
"CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_UP","coculture","0.5397725296817","-0.905660377358491"
"GAJATE_RESPONSE_TO_TRABECTEDIN_UP","coculture","0.5397725296817","-0.905660377358491"
"WANG_CLIM2_TARGETS_DN","coculture","0.5397725296817","-0.905660377358491"
"WP_NON_GENOMIC_ACTIONS_OF_1_25_DIHYDROXYVITAMIN_D3","coculture","0.5397725296817","-0.905660377358491"
"MEBARKI_HCC_PROGENITOR_FZD8CRD_DN","coculture","0.555674735314208","0.962264139585605"
"CERIBELLI_GENES_INACTIVE_AND_BOUND_BY_NFY","coculture","0.562611226263007","0.962252974546605"
"PID_CMYB_PATHWAY","coculture","0.562611226263007","0.952603449252269"
"REACTOME_RHOC_GTPASE_CYCLE","coculture","0.562611226263007","0.959631328001787"
"VALK_AML_WITH_CEBPA","coculture","0.562611226263007","0.957791114601709"
